token,logprob_actual,logprob_max,entropy,most_likely_token
",",-1.108121395111084,-1.108121395111084,1.4322750568389893,","
Ġund,-1.541736125946045,-1.0819287300109863,2.328948974609375,Ġaber
Ġes,-0.8049847483634949,-0.8049847483634949,1.8333473205566406,Ġes
Ġsieht,-1.2978756427764893,-1.2978756427764893,2.1783623695373535,Ġsieht
Ġaus,-1.6625328063964844,-0.8780422806739807,1.5221610069274902,Ġnach
",",-0.33334866166114807,-0.33334866166114807,0.779971182346344,","
Ġals,-0.006818125024437904,-0.006818125024437904,0.04994043707847595,Ġals
ĠwÃ¼rde,-0.763109564781189,-0.763109564781189,1.2882630825042725,ĠwÃ¼rde
Ġes,-0.532951295375824,-0.532951295375824,1.3521699905395508,Ġes
Ġbald,-0.28185728192329407,-0.28185728192329407,1.026996374130249,Ġbald
Ġreg,-0.20512773096561432,-0.20512773096561432,0.6488809585571289,Ġreg
nen,-0.0022461204789578915,-0.0022461204789578915,0.01785796694457531,nen
.,-0.29875433444976807,-0.29875433444976807,0.8209478855133057,.
ĠEs,-3.4983859062194824,-1.2477747201919556,3.503734588623047,ĠDie
Ġsche,-2.778287649154663,-0.542812168598175,1.8758299350738525,Ġist
int,-0.0025329669006168842,-0.0025329669006168842,0.01795567013323307,int
Ġein,-1.8469783067703247,-0.5396319627761841,1.770318627357483,","
ĠschÃ¶,-3.1423349380493164,-1.5896750688552856,3.4985055923461914,Ġson
ner,-0.010559283196926117,-0.010559283196926117,0.061118777841329575,ner
",",-1.2926595211029053,-1.2169148921966553,2.231900215148926,ĠTag
Ġaber,-0.2947404980659485,-0.2947404980659485,1.257327675819397,Ġaber
Ġauch,-0.644417941570282,-0.644417941570282,2.5554537773132324,Ġauch
Ġsehr,-2.980459213256836,-1.8015881776809692,3.2082557678222656,Ġgesch
Ġbesch,-2.5989651679992676,-0.8096030950546265,2.314652919769287,Ġgesch
Ã¤ft,-0.00450595747679472,-0.00450595747679472,0.035032667219638824,Ã¤ft
ig,-0.003980215173214674,-0.003980215173214674,0.031151387840509415,ig
ter,-0.0037155181635171175,-0.0037155181635171175,0.03300318866968155,ter
ĠTag,-0.6789713501930237,-0.6789713501930237,1.5283825397491455,ĠTag
Ġzu,-1.026785135269165,-0.6382753252983093,1.1380376815795898,Ġauf
Ġsein,-0.001157448161393404,-0.001157448161393404,0.013380927965044975,Ġsein
.,-0.9326510429382324,-0.9326510429382324,1.4255915880203247,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.546454429626465,-1.8125848770141602,4.67125940322876,1
:,-11.321185111999512,-1.411238670349121,2.981560707092285,und
ĠAuf,-6.362008094787598,-2.3628158569335938,6.873802185058594,Ġ
Ġdiesem,-7.227237701416016,-1.855143666267395,4.130476951599121,Ġdie
ĠBild,-3.9044084548950195,-1.878846287727356,5.084137916564941,ĠWe
Ġsieht,-2.1151492595672607,-1.4941565990447998,3.7204012870788574,Ġist
Ġman,-0.05891833454370499,-0.05891833454370499,0.4840213656425476,Ġman
Ġeinen,-2.206019401550293,-2.0020341873168945,4.290772438049316,Ġdie
ĠMann,-2.5178382396698,-2.5178382396698,6.236662864685059,ĠMann
Ġund,-2.9241487979888916,-0.7196390628814697,2.2329249382019043,","
Ġeine,-0.21146579086780548,-0.21146579086780548,1.0554301738739014,Ġeine
ĠFrau,-0.053466249257326126,-0.053466249257326126,0.5140694975852966,ĠFrau
",",-0.8026100397109985,-0.8026100397109985,2.3343729972839355,","
Ġdie,-0.2085425853729248,-0.2085425853729248,1.2431750297546387,Ġdie
Ġzusammen,-3.373659610748291,-1.752362847328186,4.114617347717285,Ġsich
Ġauf,-1.4660630226135254,-1.4660630226135254,3.7177200317382812,Ġauf
Ġeiner,-0.9465973377227783,-0.9465973377227783,1.5986263751983643,Ġeiner
ĠBank,-0.8715938329696655,-0.8715938329696655,2.593648910522461,ĠBank
Ġsit,-0.22222617268562317,-0.22222617268562317,1.108975887298584,Ġsit
zen,-0.008822154253721237,-0.008822154253721237,0.05825820192694664,zen
.,-0.280669242143631,-0.280669242143631,1.0773056745529175,.
ĠDer,-1.28293776512146,-1.1496407985687256,2.589059591293335,ĠDie
ĠMann,-0.014356771484017372,-0.014356771484017372,0.14988550543785095,ĠMann
Ġist,-2.053729295730591,-0.7966834902763367,2.3479256629943848,Ġhat
Ġin,-2.678588628768921,-2.2940194606781006,4.668875694274902,Ġmit
Ġeinem,-1.8533810377120972,-1.3346155881881714,3.0468716621398926,Ġein
ĠAn,-2.051118850708008,-1.528355598449707,3.3537726402282715,Ġdunk
zug,-0.0030541226733475924,-0.0030541226733475924,0.02769985981285572,zug
Ġund,-1.0656468868255615,-0.5795590281486511,1.0870566368103027,Ġgek
Ġsch,-6.429350852966309,-0.9134224653244019,1.966183066368103,Ġhat
aut,-0.42672592401504517,-0.42672592401504517,1.1347488164901733,aut
Ġauf,-3.192800998687744,-1.816281795501709,3.6826353073120117,Ġin
Ġsein,-2.8641390800476074,-1.3710466623306274,2.3543992042541504,Ġseine
ĠHandy,-0.4022424519062042,-0.4022424519062042,1.098585605621338,ĠHandy
.,-0.4296663701534271,-0.4296663701534271,0.921371579170227,.
ĠDie,-0.05026869475841522,-0.05026869475841522,0.3885935842990875,ĠDie
ĠFrau,-0.003257803386077285,-0.003257803386077285,0.03854887932538986,ĠFrau
ĠtrÃ¤,-2.130099296569824,-0.7955161333084106,1.9524919986724854,Ġist
gt,-0.0006124289939180017,-0.0006124289939180017,0.0065171848982572556,gt
Ġein,-0.45461922883987427,-0.45461922883987427,1.0802655220031738,Ġein
Ġsom,-4.906699180603027,-0.5434644222259521,2.2632274627685547,ĠKle
mer,-0.0021872424986213446,-0.0021872424986213446,0.019585594534873962,mer
liches,-0.014551114290952682,-0.014551114290952682,0.10114222019910812,liches
ĠKle,-0.08719311654567719,-0.08719311654567719,0.534146249294281,ĠKle
id,-0.0009184433147311211,-0.0009184433147311211,0.010498314164578915,id
Ġund,-0.06461210548877716,-0.06461210548877716,0.35079431533813477,Ġund
Ġsch,-0.7626466751098633,-0.7626466751098633,2.160370349884033,Ġsch
aut,-0.0036877263337373734,-0.0036877263337373734,0.03430507332086563,aut
Ġnach,-3.5390937328338623,-1.6505897045135498,3.1351778507232666,Ġin
den,-0.9771503210067749,-0.9771503210067749,1.5864273309707642,den
k,-0.0005398723296821117,-0.0005398723296821117,0.00664076954126358,k
lich,-0.0002503081923350692,-0.0002503081923350692,0.0031374944373965263,lich
Ġin,-0.741073727607727,-0.741073727607727,1.960245132446289,Ġin
Ġdie,-0.19859689474105835,-0.19859689474105835,0.5830497741699219,Ġdie
ĠFer,-0.29007694125175476,-0.29007694125175476,0.9731769561767578,ĠFer
ne,-0.00011669908417388797,-0.00011669908417388797,0.0015201790956780314,ne
.,-0.4537118077278137,-0.4537118077278137,0.9651350975036621,.
ĠSie,-2.4287514686584473,-1.7446388006210327,3.764984130859375,ĠEs
Ġsche,-2.156811237335205,-0.8331722617149353,2.400430679321289,Ġsit
int,-0.9848376512527466,-0.4684077203273773,0.6665114760398865,inen
Ġin,-2.6890358924865723,-1.5595622062683105,3.1830718517303467,ĠÃ¼ber
Ġeiner,-4.093725204467773,-0.1780070662498474,0.986200749874115,ĠGed
Ġanderen,-5.19345760345459,-1.8582665920257568,4.567252159118652,ĠStadt
ĠWelt,-0.1780351996421814,-0.1780351996421814,0.8734390139579773,ĠWelt
Ġzu,-0.021659962832927704,-0.021659962832927704,0.1806516796350479,Ġzu
Ġsein,-0.20007096230983734,-0.20007096230983734,0.6819218993186951,Ġsein
",",-2.2786386013031006,-0.9853742122650146,1.6473129987716675,.
ĠwÃ¤hrend,-0.25497666001319885,-0.25497666001319885,1.1852824687957764,ĠwÃ¤hrend
Ġder,-0.1877853125333786,-0.1877853125333786,0.6281993389129639,Ġder
ĠMann,-0.0015480450820177794,-0.0015480450820177794,0.019449561834335327,ĠMann
Ġab,-7.034241199493408,-1.1105343103408813,3.1780941486358643,Ġin
g,-0.19212986528873444,-0.19212986528873444,0.5333748459815979,g
elen,-0.00048303857329301536,-0.00048303857329301536,0.00516955740749836,elen
kt,-0.0011408970458433032,-0.0011408970458433032,0.009275375865399837,kt
Ġist,-0.18799522519111633,-0.18799522519111633,0.8371341824531555,Ġist
.,-0.8435379266738892,-0.8435379266738892,1.537768840789795,.
ĠIm,-5.567747592926025,-1.7028393745422363,3.842386484146118,ĠEs
ĠH,-0.053613368421792984,-0.053613368421792984,0.31975317001342773,ĠH
inter,-0.001135419704951346,-0.001135419704951346,0.010475893504917622,inter
grund,-0.0010852882405743003,-0.0010852882405743003,0.010407011024653912,grund
Ġist,-1.749910593032837,-0.5828326344490051,1.5100414752960205,Ġsieht
Ġein,-0.8359536528587341,-0.8359536528587341,1.3466670513153076,Ġein
ĠPark,-1.7849280834197998,-1.1087825298309326,3.4199085235595703,ĠSee
Ġzu,-0.21332280337810516,-0.21332280337810516,0.7912642955780029,Ġzu
Ġsehen,-0.10910274088382721,-0.10910274088382721,0.34189993143081665,Ġsehen
",",-0.9058281779289246,-0.9058281779289246,1.379273772239685,","
Ġmit,-3.471073627471924,-0.6554351449012756,1.7395075559616089,Ġder
ĠB,-1.0704915523529053,-1.0704915523529053,2.56461238861084,ĠB
Ã¤,-0.019561823457479477,-0.019561823457479477,0.1054878681898117,Ã¤
umen,-0.000254241080256179,-0.000254241080256179,0.002760896924883127,umen
Ġund,-0.14727090299129486,-0.14727090299129486,0.45955103635787964,Ġund
Ġeinem,-1.9741034507751465,-1.4370722770690918,2.8639352321624756,ĠGr
Ġkleinen,-1.8281052112579346,-1.4146931171417236,2.7179601192474365,ĠSee
ĠSee,-1.3161523342132568,-0.8655221462249756,1.7313750982284546,ĠTe
.,-0.42031702399253845,-0.42031702399253845,1.0137720108032227,.
ĠDie,-1.5848921537399292,-1.1871050596237183,3.128473997116089,ĠEs
ĠSt,-1.68254816532135,-1.68254816532135,3.1917481422424316,ĠSt
imm,-0.0014811508590355515,-0.0014811508590355515,0.01465799380093813,imm
ung,-0.0018110554665327072,-0.0018110554665327072,0.015429503284394741,ung
Ġwir,-2.554767370223999,-0.5671231150627136,1.622039794921875,Ġist
kt,-0.0007659838884137571,-0.0007659838884137571,0.008494149893522263,kt
Ġein,-4.288029670715332,-1.0866955518722534,2.7953944206237793,Ġfried
Ġb,-1.367272138595581,-0.5235450267791748,0.9792583584785461,Ġwenig
iss,-2.8490614567999728e-05,-2.8490614567999728e-05,0.0004072065057698637,iss
chen,-3.683499380713329e-05,-3.683499380713329e-05,0.0005190641386434436,chen
Ġmelanch,-0.4516957998275757,-0.4516957998275757,1.5925582647323608,Ġmelanch
ol,-0.0007890925044193864,-0.0007890925044193864,0.00741341058164835,ol
isch,-0.016423163935542107,-0.016423163935542107,0.10817704349756241,isch
",",-0.7270442247390747,-0.7270442247390747,1.3963731527328491,","
Ġals,-1.135131597518921,-0.6831167340278625,1.5497658252716064,Ġaber
Ġob,-0.6555355787277222,-0.6555355787277222,1.660529375076294,Ġob
Ġbeide,-2.249727725982666,-0.8319516181945801,2.118478298187256,Ġdie
ĠMenschen,-4.459376335144043,-1.2941534519195557,3.35791277885437,Ġetwas
Ġin,-1.9165894985198975,-1.612945318222046,3.2445592880249023,Ġetwas
ĠGed,-0.7938637137413025,-0.7938637137413025,1.7355024814605713,ĠGed
anken,-0.00040058218291960657,-0.00040058218291960657,0.00384655874222517,anken
Ġvers,-0.1076962873339653,-0.1076962873339653,0.5628117918968201,Ġvers
unken,-0.001022650278173387,-0.001022650278173387,0.009195285849273205,unken
Ġsind,-1.0763373374938965,-0.43224674463272095,0.7119470238685608,Ġw
.,-0.8115258812904358,-0.7162118554115295,1.0909262895584106,.Ċ
ĠEs,-1.8630495071411133,-1.8630495071411133,4.105404853820801,ĠEs
Ġsche,-1.931999921798706,-0.6137816905975342,1.7843337059020996,Ġist
int,-0.001625646254979074,-0.001625646254979074,0.012439794838428497,int
",",-0.4208332896232605,-0.4208332896232605,1.6225440502166748,","
Ġals,-0.05139728635549545,-0.05139728635549545,0.20589588582515717,Ġals
Ġob,-0.41329890489578247,-0.41329890489578247,1.4607799053192139,Ġob
Ġsie,-1.0783604383468628,-1.0783604383468628,1.8780169486999512,Ġsie
Ġein,-3.2873334884643555,-1.308695673942566,3.457575798034668,Ġsich
ĠGes,-4.975384712219238,-0.986223042011261,2.6230249404907227,ander
pr,-0.021730653941631317,-0.021730653941631317,0.12884362041950226,pr
Ã¤ch,-0.0002498314715921879,-0.0002498314715921879,0.0029819668270647526,Ã¤ch
ĠfÃ¼h,-0.6901757121086121,-0.6901757121086121,2.517563819885254,ĠfÃ¼h
ren,-0.001409133430570364,-0.001409133430570364,0.012699083425104618,ren
",",-0.6682599782943726,-0.6682599782943726,1.6161842346191406,","
Ġaber,-0.788043200969696,-0.788043200969696,1.9375481605529785,Ġaber
Ġjeder,-7.539528846740723,-1.4877625703811646,2.8931589126586914,Ġes
Ġist,-1.0933054685592651,-1.0933054685592651,2.476616621017456,Ġist
Ġin,-0.30855700373649597,-0.30855700373649597,1.1876585483551025,Ġin
Ġseiner,-1.5211125612258911,-1.2093507051467896,1.7761878967285156,Ġseinen
Ġeigenen,-0.013318619690835476,-0.013318619690835476,0.08903863281011581,Ġeigenen
ĠWelt,-0.0674692839384079,-0.0674692839384079,0.31094443798065186,ĠWelt
.,-0.6243631839752197,-0.6243631839752197,1.554408073425293,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.546454429626465,-1.8125848770141602,4.67125940322876,1
:,-11.321185111999512,-1.411238670349121,2.981560707092285,und
ĠAuf,-6.362008094787598,-2.3628158569335938,6.873802185058594,Ġ
Ġdiesem,-7.227237701416016,-1.855143666267395,4.130476951599121,Ġdie
ĠBild,-3.9044084548950195,-1.878846287727356,5.084137916564941,ĠWe
Ġsieht,-2.1151492595672607,-1.4941565990447998,3.7204012870788574,Ġist
Ġman,-0.05891833454370499,-0.05891833454370499,0.4840213656425476,Ġman
Ġeinen,-2.206019401550293,-2.0020341873168945,4.290772438049316,Ġdie
Ġal,-4.91438102722168,-2.5178382396698,6.236662864685059,ĠMann
ten,-0.007926201447844505,-0.007926201447844505,0.0824664980173111,ten
ĠLe,-6.860599517822266,-0.7320154309272766,3.701700210571289,ĠMann
uch,-0.31659936904907227,-0.31659936904907227,1.519209861755371,uch
tt,-0.03535196930170059,-0.03535196930170059,0.2111174762248993,tt
urm,-0.02859584055840969,-0.02859584055840969,0.16678526997566223,urm
",",-1.1300276517868042,-1.1300276517868042,2.6261839866638184,","
Ġder,-0.3794783353805542,-0.3794783353805542,2.0157017707824707,Ġder
Ġauf,-1.8196262121200562,-1.8196262121200562,4.218642711639404,Ġauf
Ġeinem,-1.3465275764465332,-0.6101775169372559,1.6600768566131592,Ġeiner
ĠF,-1.2517281770706177,-1.2517281770706177,3.646901845932007,ĠF
elsen,-0.06980539113283157,-0.06980539113283157,0.25385305285453796,elsen
ĠÃ¼ber,-4.792691707611084,-0.7002022862434387,2.164550304412842,Ġsteht
Ġdem,-0.2223837524652481,-0.2223837524652481,0.9710004329681396,Ġdem
ĠMeer,-0.19220373034477234,-0.19220373034477234,1.0174719095230103,ĠMeer
Ġthr,-3.0858805179595947,-0.2487795352935791,1.3055999279022217,Ġsteht
ont,-0.0009372609201818705,-0.0009372609201818705,0.00791854877024889,ont
.,-0.22551605105400085,-0.22551605105400085,0.9389312863349915,.
ĠDer,-1.2734564542770386,-1.2734564542770386,3.2072668075561523,ĠDer
ĠH,-6.678119659423828,-0.572335958480835,1.555253267288208,ĠLe
immel,-0.15789148211479187,-0.15789148211479187,0.7661875486373901,immel
Ġist,-0.17433786392211914,-0.17433786392211914,0.9962871074676514,Ġist
Ġdram,-7.446325302124023,-1.5882339477539062,3.091909885406494,Ġbl
atisch,-0.0028937868773937225,-0.0028937868773937225,0.026032455265522003,atisch
",",-3.8731231689453125,-1.4723814725875854,3.31661319732666,Ġbew
Ġmit,-1.9090611934661865,-1.9090611934661865,4.074548721313477,Ġmit
Ġdunk,-1.1636149883270264,-1.1636149883270264,3.4267477989196777,Ġdunk
len,-0.07843080163002014,-0.07843080163002014,0.3716945946216583,len
ĠWol,-0.11152732372283936,-0.11152732372283936,0.58657306432724,ĠWol
ken,-0.00014959646796341985,-0.00014959646796341985,0.0016794386319816113,ken
Ġund,-0.6670941710472107,-0.6670941710472107,1.7221965789794922,Ġund
Ġeiner,-2.643733024597168,-1.0361212491989136,3.593045473098755,Ġeinem
ĠArt,-6.664334774017334,-2.3599390983581543,4.725401401519775,ĠSon
ĠSt,-4.82136344909668,-2.1668241024017334,4.522517681121826,ĠLicht
urm,-0.6444137692451477,-0.6444137692451477,1.3150718212127686,urm
st,-7.269373893737793,-0.8554392457008362,2.809122085571289,","
imm,-0.6491507291793823,-0.6491507291793823,1.9886960983276367,imm
ung,-0.0010794533882290125,-0.0010794533882290125,0.012276919558644295,ung
.,-0.6256609559059143,-0.6256609559059143,1.9435625076293945,.
ĠDas,-2.4662985801696777,-1.4658597707748413,3.3429300785064697,ĠDer
ĠMeer,-1.063622236251831,-1.063622236251831,2.8753724098205566,ĠMeer
Ġist,-0.6876330971717834,-0.6876330971717834,2.551506996154785,Ġist
Ġun,-3.66855788230896,-1.7156398296356201,4.20150089263916,Ġwild
ruh,-0.04370936378836632,-0.04370936378836632,0.2809811234474182,ruh
ig,-0.0017890414455905557,-0.0017890414455905557,0.016279175877571106,ig
Ġund,-0.6933196783065796,-0.6933196783065796,1.0340023040771484,Ġund
Ġst,-4.144846439361572,-1.7056792974472046,3.9755544662475586,Ġdie
Ã¼r,-0.035435620695352554,-0.035435620695352554,0.2528808116912842,Ã¼r
m,-0.6613031625747681,-0.6613031625747681,0.7323449850082397,m
isch,-0.09148592501878738,-0.09148592501878738,0.37140586972236633,isch
",",-0.752038300037384,-0.752038300037384,1.5050287246704102,","
Ġund,-1.5596870183944702,-1.3272699117660522,2.810307502746582,Ġmit
Ġman,-1.612758755683899,-1.346211552619934,2.474855899810791,Ġder
Ġsieht,-1.019239902496338,-0.6437153220176697,1.261422872543335,Ġkann
Ġdie,-2.3761887550354004,-1.1183667182922363,3.1823301315307617,","
ĠWell,-0.6163860559463501,-0.6163860559463501,2.5472497940063477,ĠWell
en,-0.002609302755445242,-0.002609302755445242,0.02394343726336956,en
Ġgegen,-1.7780160903930664,-0.9901323914527893,2.8818116188049316,","
Ġden,-0.22535933554172516,-0.22535933554172516,0.6720380187034607,Ġden
ĠF,-0.5121639370918274,-0.5121639370918274,1.0077286958694458,ĠF
elsen,-0.01853257417678833,-0.01853257417678833,0.0926143079996109,elsen
Ġsch,-1.0899109840393066,-1.0899109840393066,2.693319797515869,Ġsch
lagen,-0.007561041042208672,-0.007561041042208672,0.05316557735204697,lagen
.,-0.41097491979599,-0.41097491979599,1.0749189853668213,.
ĠIn,-2.3648622035980225,-1.4477708339691162,2.960789680480957,ĠDer
Ġder,-0.36876732110977173,-0.36876732110977173,1.250708818435669,Ġder
ĠNÃ¤,-1.6423554420471191,-0.7342724800109863,1.9729969501495361,ĠMit
he,-0.006009011995047331,-0.006009011995047331,0.05969608575105667,he
Ġdes,-0.07929573953151703,-0.07929573953151703,0.47407007217407227,Ġdes
ĠLe,-0.5218510031700134,-0.5218510031700134,1.1392966508865356,ĠLe
uch,-0.0254970733076334,-0.0254970733076334,0.12543033063411713,uch
tt,-0.00024434918304905295,-0.00024434918304905295,0.0028294268995523453,tt
ur,-0.0017815446481108665,-0.0017815446481108665,0.015036951750516891,ur
ms,-0.0522235743701458,-0.0522235743701458,0.20440785586833954,ms
Ġist,-1.6197322607040405,-1.6197322607040405,2.670344829559326,Ġist
Ġein,-0.5696605443954468,-0.5696605443954468,1.2611188888549805,Ġein
Ġkle,-1.4004000425338745,-1.3958395719528198,3.297271966934204,ĠBoot
iner,-0.9553103446960449,-0.4864668846130371,0.6722137928009033,ines
",",-3.455899238586426,-0.8776950240135193,2.935213565826416,es
Ġalter,-3.535628318786621,-1.8288249969482422,4.347317695617676,ĠweiÃŁ
ĠK,-4.263399124145508,-1.0426909923553467,3.104679584503174,ĠKahn
utter,-0.023779436945915222,-0.023779436945915222,0.19049078226089478,utter
Ġzu,-1.625741958618164,-0.6863670945167542,1.9532628059387207,","
Ġsehen,-0.045780498534440994,-0.045780498534440994,0.19754232466220856,Ġsehen
",",-0.03150993585586548,-0.03150993585586548,0.1819963902235031,","
Ġder,-0.03254865109920502,-0.03254865109920502,0.2514798939228058,Ġder
Ġvers,-3.8639426231384277,-1.9599671363830566,3.9928698539733887,Ġin
ucht,-0.02449602074921131,-0.02449602074921131,0.13424324989318848,ucht
",",-0.015814127400517464,-0.015814127400517464,0.12956202030181885,","
Ġgegen,-2.350008010864258,-1.2215118408203125,2.630154848098755,Ġsich
Ġdie,-1.3218059539794922,-0.448188841342926,0.9232420921325684,Ġden
ĠWell,-0.5551453828811646,-0.5551453828811646,2.169739007949829,ĠWell
en,-0.00035279724397696555,-0.00035279724397696555,0.004055545665323734,en
Ġanz,-0.42637068033218384,-0.42637068033218384,1.0641205310821533,Ġanz
uk,-0.08375857025384903,-0.08375857025384903,0.45635226368904114,uk
ommen,-4.081816673278809,-0.019204044714570045,0.10581117123365402,Ã¤
.,-0.6146573424339294,-0.6146573424339294,1.3267862796783447,.
ĠEs,-2.0067708492279053,-1.6317555904388428,2.879251480102539,ĠDer
Ġwir,-3.602173328399658,-0.5442585945129395,1.558164119720459,Ġist
kt,-0.004996788688004017,-0.004996788688004017,0.03967100381851196,kt
Ġwie,-2.4887328147888184,-0.9793582558631897,2.869903564453125,","
Ġeine,-0.6777791380882263,-0.6777791380882263,0.803978443145752,Ġeine
Ġdram,-3.103841543197632,-1.3754661083221436,4.106290817260742,ĠSz
atische,-0.0024500847794115543,-0.0024500847794115543,0.019537748768925667,atische
ĠSz,-0.7794651985168457,-0.7794651985168457,1.8222639560699463,ĠSz
ene,-0.012907057069242,-0.012907057069242,0.06952477991580963,ene
",",-0.514792263507843,-0.514792263507843,1.5981338024139404,","
Ġbei,-3.7618303298950195,-1.0611704587936401,2.097533702850342,Ġin
Ġder,-0.004906992893666029,-0.004906992893666029,0.04314418137073517,Ġder
Ġder,-1.2329041957855225,-1.2329041957855225,2.050107479095459,Ġder
ĠLe,-2.1737253665924072,-0.7593329548835754,1.9853142499923706,ĠK
uch,-0.00261429650709033,-0.00261429650709033,0.02108137682080269,uch
tt,-2.038458114839159e-05,-2.038458114839159e-05,0.00029638042906299233,tt
urm,-0.010475648567080498,-0.010475648567080498,0.06404922157526016,urm
Ġals,-3.1059954166412354,-1.9172546863555908,3.7140960693359375,Ġund
ĠR,-4.2039875984191895,-1.0790847539901733,3.1592984199523926,Ġletz
ett,-0.0019136227201670408,-0.0019136227201670408,0.019104264676570892,ett
ungs,-0.44595348834991455,-0.44595348834991455,0.6573769450187683,ungs
anker,-0.13942714035511017,-0.13942714035511017,0.7287581562995911,anker
Ġin,-3.335345983505249,-0.6518104672431946,2.258975028991699,Ġd
Ġdieser,-2.52787709236145,-1.4662792682647705,2.947021245956421,Ġder
Ġst,-1.7308578491210938,-1.7308578491210938,4.089521408081055,Ġst
Ã¼r,-0.004810783080756664,-0.004810783080756664,0.03314527869224548,Ã¼r
m,-0.0005577438860200346,-0.0005577438860200346,0.0060461172834038734,m
ischen,-0.0017986800521612167,-0.0017986800521612167,0.01636635512113571,ischen
ĠSee,-0.9802263975143433,-0.9802263975143433,1.8026692867279053,ĠSee
Ġd,-0.2701062560081482,-0.2701062560081482,1.3785903453826904,Ġd
ient,-0.05706771835684776,-0.05706771835684776,0.2702961564064026,ient
.,-0.6648014783859253,-0.6648014783859253,1.2991714477539062,.
ĠDer,-2.1744914054870605,-1.9136911630630493,4.099695682525635,ĠDie
ĠLe,-0.9505832195281982,-0.9505832195281982,3.518307685852051,ĠLe
uch,-0.003935213200747967,-0.003935213200747967,0.03127928823232651,uch
tt,-0.0003083468764089048,-0.0003083468764089048,0.0033721195068210363,tt
urm,-0.1398683786392212,-0.1398683786392212,0.4068276286125183,urm
Ġstr,-3.2135515213012695,-1.403098225593567,3.4790396690368652,Ġist
ah,-0.001277345814742148,-0.001277345814742148,0.011516162194311619,ah
lt,-0.00010168035078095272,-0.00010168035078095272,0.0011952861677855253,lt
Ġein,-3.633575201034546,-1.8445956707000732,3.4492626190185547,Ġeine
Ġwarm,-0.6125159859657288,-0.6125159859657288,2.166029930114746,Ġwarm
es,-0.0004220310365781188,-0.0004220310365781188,0.005037290975451469,es
ĠLicht,-0.6164525151252747,-0.6164525151252747,1.1477012634277344,ĠLicht
Ġaus,-0.07078799605369568,-0.07078799605369568,0.3893359899520874,Ġaus
",",-0.3420562744140625,-0.3420562744140625,0.6706560850143433,","
Ġdas,-0.22697046399116516,-0.22697046399116516,1.016629695892334,Ġdas
Ġden,-1.4503858089447021,-1.3558385372161865,2.9292941093444824,Ġdie
ĠK,-1.6865183115005493,-1.6865183115005493,4.111016273498535,ĠK
utter,-0.004812681116163731,-0.004812681116163731,0.046028681099414825,utter
Ġzu,-4.137644290924072,-1.164803147315979,3.166311264038086,Ġund
ĠfÃ¼h,-8.031875610351562,-1.057555079460144,2.7452125549316406,Ġsich
ren,-0.08431665599346161,-0.08431665599346161,0.33535999059677124,ren
Ġsche,-0.022090910002589226,-0.022090910002589226,0.12424647808074951,Ġsche
int,-0.00027295202016830444,-0.00027295202016830444,0.002685049083083868,int
.,-0.9505897164344788,-0.9505897164344788,1.451889991760254,.

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
B,-3.5464510917663574,-1.8125871419906616,4.671254634857178,1
:,-11.321178436279297,-1.411248803138733,2.9815762042999268,und
ĠIch,-8.247467994689941,-2.362823724746704,6.873806476593018,Ġ
